PetID,sentiment_score,sentiment_magnitude,sentiment_language,n_sentences_sentiment,n_entities_sentiment
24be8e826,0.2,2.0,en,5,9
0be7a4adf,0.1,1.0,en,6,11
fcf5f5a0d,0.2,1.5,en,6,5
7648e56db,0.2,2.5,en,5,39
a0c9daa0a,0.0,0.2,en,3,4
8b56fecb8,0.1,3.2,en,7,19
0bf9dfa21,0.1,1.9,en,6,11
7beccedcb,0.8,0.8,en,1,3
bd0c6dcb3,0.3,2.7,en,5,18
33a373ca9,0.4,2.0,en,4,7
1dc8f0fd4,0.1,3.3,en,7,14
4cdb41608,0.4,5.5,en,13,24
afe326f34,0.4,10.6,en,20,58
3d9b4bdc1,0.1,1.0,en,5,8
40fdde0aa,0.0,1.8,en,5,10
12f9b8e6c,0.3,2.5,en,5,14
732a2ed35,0.4,2.7,en,5,14
c9a00b80f,0.2,0.2,en,1,1
69d413ff2,0.0,0.2,en,3,3
76de48e98,0.0,3.4,en,11,21
86f41cec9,0.3,3.0,en,7,13
e772235aa,0.5,1.7,en,3,6
88487194e,0.0,0.1,en,2,3
a4e56218b,0.2,5.0,en,11,17
3b1976326,0.1,0.5,en,2,3
4cfd979dc,0.0,2.9,en,6,12
1f949d065,-0.2,5.4,en,10,33
6b0da38ae,0.1,3.3,en,13,14
d05933e84,0.0,0.0,en,1,1
49e140a8e,0.0,0.0,en,1,2
217fcf5f1,0.8,0.8,en,1,2
11948e0ef,0.5,3.0,en,5,16
5b2e5e410,0.3,1.7,en,5,7
1250404cf,0.0,0.3,en,3,3
d3486b178,0.7,0.7,en,1,5
d005caf41,0.2,3.0,en,9,12
fe7e662c5,0.4,1.3,en,3,4
106de20f0,0.8,1.6,en,2,2
cf85bd080,0.0,0.0,en,1,1
0806f9e3f,0.3,2.1,en,5,9
9ee7776db,0.0,0.0,en,2,3
967ee6c2e,0.2,1.5,en,5,12
f1cc9dd25,0.0,0.1,en,4,9
785413d29,0.7,3.5,en,5,6
24ee3b57d,0.2,0.9,en,3,5
eb350f2bc,0.0,1.1,en,2,4
be36182ea,0.0,0.0,en,1,2
b567ca662,0.9,0.9,en,1,0
f5e793c38,0.8,0.8,en,1,0
143760a33,0.0,3.6,en,8,26
6c594bfb0,0.1,0.3,en,3,7
755f10f8a,0.0,0.0,en,1,2
cbf6b6e42,0.1,1.1,en,3,5
544c16564,0.0,2.3,en,8,23
b65dc15af,0.9,0.9,en,1,0
a75703051,0.2,0.5,en,2,4
2204729ca,0.9,0.9,en,1,1
bf190a061,0.3,3.3,en,6,16
d93b38122,0.0,0.2,en,2,4
54b0c0564,-0.1,0.1,en,1,3
49c216bf8,0.5,1.5,en,3,6
5181f9924,0.2,1.1,en,4,8
28060651e,0.2,2.3,en,7,28
69e10dd04,0.2,1.1,en,5,4
26988350b,0.0,1.0,en,7,20
8019d0c63,0.8,1.6,en,2,2
7efce4735,0.5,2.8,en,5,5
876453f9d,0.8,0.8,en,1,1
abbe2568f,0.4,1.9,en,4,6
144ad89a5,0.2,3.3,en,6,7
b181fa99a,0.0,0.0,en,1,9
3c155d21c,0.0,2.9,en,8,15
63a4f8b8a,0.2,2.5,en,6,14
2ad6c7675,0.4,2.6,en,6,6
e493537b3,-0.2,3.9,en,7,20
4cdf29720,0.3,0.9,en,2,3
23eddf1d8,0.0,0.3,en,3,11
40f17b3a1,0.3,1.6,en,4,6
1eb9e42bd,0.4,0.8,en,2,7
799a41eba,0.2,0.2,en,1,2
61fa7980d,0.4,3.1,en,7,8
788ea6e94,0.1,1.7,en,6,25
6a9f15d94,0.0,4.7,en,9,15
c29a364bc,0.0,4.7,en,14,16
c634af483,0.4,13.2,en,22,52
dbf8ba091,0.2,2.8,en,6,10
b5475edf9,0.1,0.1,en,1,2
ba8ead296,0.4,0.9,en,2,2
92d0ff357,0.2,1.9,en,4,24
b9e604ca1,0.4,1.4,en,3,6
5fcb3804f,0.8,0.8,en,1,1
40d7cb083,0.2,0.9,en,5,11
a428c4daf,0.1,1.0,en,4,13
a90da3a12,0.1,3.3,en,10,16
91328d9f8,0.1,4.0,en,13,29
3c30c4a49,-0.3,1.0,en,3,19
1ba29c00b,0.0,3.9,en,11,22
799c6852c,0.2,0.2,en,1,2
bbab88df0,0.4,2.7,en,6,11
8623ecf43,0.0,1.0,en,6,13
92d830572,0.3,5.0,en,12,33
54314d17b,0.4,1.9,en,3,7
dac60bd9c,0.5,1.8,en,3,4
f394d4aad,0.3,2.2,en,5,10
c7f9361f9,0.5,2.3,en,4,6
1caf9686d,0.3,3.7,en,10,22
f08503742,0.0,5.1,en,16,30
169184766,0.0,2.9,en,13,20
7df56218d,0.2,3.1,en,6,15
d0ef38cff,0.5,3.0,en,4,8
7cd4ec150,0.5,0.5,en,1,6
1e1e7c4ec,0.3,1.9,en,5,8
f06cf606d,0.2,1.3,en,4,9
a4b85d322,0.4,1.3,en,3,5
2f8471836,0.2,3.8,en,7,10
130797334,0.4,2.0,en,4,6
89d80665a,0.4,4.8,en,9,12
8ad937f6c,0.8,1.6,en,2,12
eb1f799df,-0.1,3.8,en,16,59
48f20f515,0.7,0.7,en,1,6
22145fe75,0.2,2.3,en,6,5
1a90a4805,0.3,1.9,en,5,10
c3a2d4d83,0.2,1.4,en,2,18
8009b7ac8,0.0,1.5,en,2,6
7c139389d,0.3,2.7,en,4,10
f5c803412,0.2,3.7,en,8,13
91c023cb7,0.0,2.6,en,9,23
277210bb9,0.7,3.6,en,5,11
106f7b51d,0.5,1.1,en,2,3
370d17232,-0.3,4.1,en,8,34
dd5f93066,0.3,1.0,en,3,3
8f38dbd18,0.6,2.8,en,4,11
3086dc257,0.4,2.2,en,5,6
737413132,0.2,2.7,en,6,20
ecfcb4430,0.5,2.1,en,4,8
4f678d1cf,-0.2,3.3,en,6,10
133ca8c90,0.8,2.5,en,3,5
3d7275647,0.5,2.2,en,4,9
097dd9931,0.5,0.5,en,1,5
c0bc43dd6,0.8,1.6,en,2,4
6e14e0fa4,0.8,0.8,en,1,4
88edfa259,0.0,0.3,en,4,7
aa943b9a0,0.5,3.7,en,7,7
56b0b72b1,0.1,3.1,en,9,18
532396459,0.3,2.1,en,6,13
6eb8a8e8e,-0.2,0.4,en,2,5
cfddf0c47,0.3,0.7,en,2,3
94e45a1a7,0.8,0.8,en,1,1
eff4a47b5,0.1,1.0,en,5,13
d605cb217,0.8,0.8,en,1,5
6202e7d4d,0.0,0.0,en,1,1
b5b6b9398,0.9,1.9,en,2,4
33826a08a,0.0,0.0,en,3,6
4f7aa1d3c,0.2,5.4,en,11,19
ef0822572,0.1,3.3,en,8,14
9a32cab94,0.4,2.0,en,4,10
0497f7012,0.5,1.7,en,3,15
a1ba2f016,0.4,0.8,en,2,9
c4c4a926f,0.1,4.9,en,16,21
4195e3052,0.0,3.7,en,7,12
929528b36,0.4,1.2,en,3,3
f0b2787f5,0.0,0.4,en,2,4
17be61e34,0.1,4.6,en,9,15
00b23513e,0.7,0.7,en,1,4
33752346b,0.3,2.1,en,5,10
6e21edd32,0.2,6.0,en,17,20
cbefe3979,0.0,8.3,en,21,41
98d3a24b8,0.2,0.6,en,3,6
b6c338f94,0.0,3.6,en,8,19
14831f659,-0.4,0.4,en,1,11
7dcbe3383,0.3,3.6,en,8,9
ada6358f5,0.5,5.2,en,8,13
ac6adc2e4,0.0,0.0,en,1,1
391da7c7d,0.3,2.1,en,3,6
e08c4940e,-0.3,1.2,en,3,7
7117385a0,0.0,1.7,en,7,19
c4a3c0456,0.4,2.0,en,4,13
7bfe95866,0.7,2.1,en,3,5
c0b5e6036,0.3,0.6,en,2,2
4f9b31590,0.5,4.5,en,7,9
ff601e5ec,0.3,1.7,en,4,9
f9d566df8,0.0,0.2,en,2,2
0ed23a049,-0.1,2.0,en,8,9
5cc86be4e,-0.4,0.8,en,2,15
f89c6f6a6,0.3,0.3,en,1,3
4b8b0a817,0.1,3.3,en,5,28
4060caeb1,0.1,0.1,en,1,2
e133ab2f1,0.2,0.2,en,1,6
591f1d67c,0.4,2.1,en,5,16
9c777bb01,0.4,5.7,en,10,26
4fbe0c2e5,0.3,0.7,en,2,1
2b3387bd7,0.0,2.2,en,8,21
b53990a1d,0.4,1.2,en,3,8
b210e38f0,0.3,3.3,en,7,20
7da9d50b1,0.0,4.1,en,10,27
3c9dbc88e,0.0,4.7,en,14,20
33f89cb83,0.0,1.5,en,5,13
d3975e1bd,0.0,3.4,en,9,19
b47109e90,0.3,1.5,en,4,9
eb6c84ec0,0.0,3.5,en,10,24
379d5e10d,0.0,13.7,en,37,101
a120cae65,0.1,0.3,en,3,3
530c897a2,0.4,2.4,en,5,9
a15d8c8a8,0.2,0.2,en,1,4
e11e6cf89,0.0,9.4,en,22,50
41a6a7467,0.4,1.5,en,3,7
13fb61859,0.1,5.6,zh,15,50
35225eb67,0.2,2.0,en,5,8
59309ddf6,0.3,1.8,en,5,14
50cbc6c8f,0.7,1.4,en,2,4
65daac431,0.0,0.0,en,1,1
5347d6835,0.0,0.0,en,2,4
059cfed40,0.5,1.1,en,2,3
2ddad75c0,0.0,0.0,en,1,1
40156a896,0.1,3.4,en,11,38
9c5f43178,0.4,1.3,en,3,4
7595f467b,0.2,0.2,en,1,1
fb0180584,0.0,1.1,en,4,10
d87ff9c80,0.1,1.3,en,7,23
30dbb2e50,0.5,2.3,en,4,10
bf6dedb55,0.5,2.8,en,5,20
ba16e7f4b,0.4,2.4,en,5,12
7b8d76961,0.8,0.8,en,1,3
c2fc23444,0.3,1.6,en,5,12
935098bbf,0.1,1.2,en,2,5
27ce98a2e,0.5,2.2,en,4,4
e40073625,0.6,2.0,en,3,4
a672ea96d,0.2,0.2,en,1,1
554965e66,0.4,1.4,en,3,12
da1e7c53d,0.9,2.8,en,3,8
e32467940,0.1,0.1,en,1,1
152880177,0.2,3.3,en,8,21
2f3677597,0.5,3.1,en,6,14
e633386b0,0.9,0.9,en,1,0
a2ac8316b,0.2,0.7,en,2,4
a56bbc295,0.6,0.6,en,1,5
ced0659f2,0.0,0.0,en,1,1
90b927fdd,0.0,0.0,en,1,2
fe5d572be,0.7,1.5,en,2,9
97aa9eeac,0.1,0.9,en,3,3
73b5c37dd,0.9,2.7,en,3,1
e678bcc42,-0.2,0.6,en,2,4
229beedff,-0.2,1.1,en,3,3
4a9fa9d9e,0.5,1.7,en,3,6
d4223dd4c,0.2,1.7,en,4,7
67d0b57eb,0.3,2.0,en,6,19
ea7ec0562,0.4,4.6,en,8,11
2f95b343a,0.0,0.0,en,1,2
5d3c9feba,0.8,1.6,en,2,4
1f4a53e6c,0.1,0.9,en,5,7
2e4eb9198,0.6,0.6,en,1,0
ca3dbbaa3,0.6,0.6,en,1,3
63cd0b2b3,0.0,2.3,en,9,16
cbe4be41b,0.0,0.1,en,2,2
31893804f,0.5,2.7,en,5,8
36b57b1ee,0.3,1.6,en,4,7
d30dcea91,0.4,1.5,en,3,4
8fa1c5c38,0.6,2.6,en,4,3
830b62870,0.1,0.7,en,4,11
97c58d897,0.0,0.0,en,1,1
26e7f93e8,0.3,1.4,en,4,4
3f8824a3b,0.5,1.0,en,2,8
b9d49b198,0.1,2.2,en,7,21
9b0744be7,0.2,3.5,en,12,22
8c36b62a9,0.1,1.2,en,3,11
68d7d01d0,0.3,0.3,en,1,1
91306f563,0.1,1.6,en,4,11
88bffd281,-0.1,1.1,en,6,19
5e5f1623c,0.1,1.6,en,5,25
b1f1a42bf,0.9,0.9,en,1,10
81f1d4d5c,0.0,3.0,en,6,17
303696f08,0.3,1.3,en,3,4
4d73d97fd,0.5,2.8,en,5,16
973278f56,0.7,2.9,en,4,3
cfebb0955,0.7,0.7,en,1,0
ee3b21a9a,0.1,1.8,en,5,12
953416879,0.1,2.6,en,13,31
1e4b7018a,0.0,0.0,en,1,1
8d8895245,0.7,5.9,en,8,13
50ef65df7,0.3,0.9,en,3,8
c40052aba,0.1,3.5,en,6,26
9945962c3,0.2,1.4,en,5,12
675bb16b8,0.2,2.0,en,4,5
3560a3e97,0.5,5.4,en,10,22
41487b069,0.3,3.4,en,7,23
b525ee190,0.0,0.0,en,1,20
fad4fb461,0.0,0.3,en,3,1
af76ac5bf,0.1,0.9,en,5,7
1d7e844a7,-0.2,0.2,en,1,3
53c344d06,0.0,0.5,en,4,8
6ed73fc84,0.0,0.0,en,1,1
d1bfba974,0.5,1.1,en,2,3
52363327c,0.5,1.7,en,3,4
157e3e074,0.5,0.5,en,1,4
a031e3771,0.6,1.2,en,2,7
20c3c2ba7,0.0,0.1,en,2,5
8c5bf2766,0.9,0.9,en,1,2
8693c4e7f,0.3,3.1,en,7,27
84e146ba6,0.0,0.0,en,1,1
cc9f9c4c1,0.2,1.9,en,4,24
355e3bdc5,0.6,1.9,zh,3,9
f48b3cebb,0.2,5.0,en,11,24
8773f250c,0.1,2.3,en,5,11
3998bcfec,0.1,1.1,en,2,4
7a8fc4913,0.0,0.0,en,1,0
7d25ac957,0.1,6.4,en,15,22
a88733fd1,-0.6,0.6,en,1,4
828f0e616,0.2,2.4,en,7,8
e0e8d63df,0.6,1.3,en,2,3
7a54b760e,-0.2,4.7,en,12,30
3005b75eb,0.4,1.6,en,4,4
a98716d75,0.5,2.1,en,4,10
b00d0fe1c,0.3,5.0,en,9,19
5e6a7ea61,0.2,1.4,en,6,5
258667857,0.2,1.3,en,3,15
fa94cdf93,0.5,2.0,en,4,5
f5fc7d4a5,0.1,4.3,en,9,15
bc5ae0001,0.6,1.3,en,2,1
c0ca6dd73,0.0,0.0,en,1,5
084b7e7eb,0.3,2.7,en,8,12
cbf3467d9,0.3,1.7,en,4,4
accca912b,0.9,0.9,en,1,8
5188ce75b,0.4,0.8,en,2,9
c0b704c99,0.7,0.7,en,1,4
1c3793826,0.5,4.1,en,7,12
3f222f11f,0.9,1.8,en,2,6
cc3fe68d2,0.4,0.9,en,2,2
a89af346d,0.3,3.1,en,5,18
fef340804,0.0,0.0,en,1,2
bb48e2353,0.9,1.8,en,2,4
0a949618f,0.4,0.8,en,2,6
fc96276a7,0.0,0.0,en,1,7
695925a2a,0.1,0.1,en,1,1
0a5be413e,0.0,0.0,en,1,1
6e09bfe1f,0.6,1.8,en,3,2
7d0367e19,0.0,4.2,en,12,22
ea9ad03dc,0.2,1.1,en,4,6
c76384236,0.3,1.1,en,3,7
9f1ba804c,0.6,1.2,en,2,3
fcdf10cb0,0.3,1.2,en,4,9
069fc79d6,0.0,4.1,en,7,10
489466e53,0.5,1.7,en,3,6
de97498e6,0.1,16.7,en,43,101
0f4291ce6,0.9,0.9,en,1,2
bb05c1ce8,-0.3,0.8,en,2,8
d7a002088,0.0,0.8,en,3,4
5b56430cd,0.0,2.6,en,7,9
d4d6997e3,0.4,0.4,en,1,2
f785304ad,0.0,0.0,en,1,2
988f48ca6,0.3,1.1,en,3,11
1faffda03,0.0,0.0,en,1,1
67d853896,0.4,1.8,en,3,6
efb7343fa,0.2,0.5,en,2,3
c1da8c2de,0.4,0.4,en,1,0
6003cc8cf,0.0,1.4,en,5,16
a8cdba660,0.0,1.1,en,4,10
b5df81f99,0.4,2.4,en,5,6
01f976ec9,-0.3,0.3,en,1,5
e4a48ef49,-0.1,0.5,en,5,9
d083a22c5,0.2,0.5,en,2,2
6c2fa49e8,0.5,1.0,en,2,7
da8d4a273,0.6,4.0,en,6,5
dd7732e86,0.2,0.2,en,1,6
a7a28b4f4,0.0,2.0,en,6,10
27867018b,0.1,0.5,en,4,5
9cc36a057,0.4,1.4,en,3,12
e62c62127,0.8,1.6,en,2,3
81d404558,0.9,0.9,en,1,3
27226ea0c,0.4,2.8,en,6,6
c61f6507e,0.4,2.3,en,4,13
f9a962ccc,0.4,3.6,en,7,14
6bc347d2d,0.2,2.0,en,7,7
d6259561f,0.3,1.6,en,5,10
f7fc28014,0.0,0.0,en,1,1
1c74d62ed,0.9,0.9,en,1,2
640a267a9,0.0,0.7,en,2,7
6d1d7bcd8,0.3,0.9,en,2,2
399856928,0.9,0.9,en,1,1
c46e29741,0.1,2.1,zh,6,19
5c1fa6bd2,0.4,2.0,en,4,4
0f27a7baa,0.2,0.8,en,3,1
e58225b2e,0.3,3.1,en,6,11
ebae250e9,0.1,5.2,en,11,31
50ae3720b,0.2,1.2,en,4,8
7aa682539,0.4,0.8,en,2,4
bdde3b5ca,0.5,2.0,en,4,6
079332bdc,0.0,0.0,en,1,4
9aee8fe5a,0.5,3.3,en,5,10
be4acc363,0.0,0.3,en,3,5
314e041cc,0.4,2.6,en,6,8
59c9f850a,0.0,1.6,en,3,5
e3ae90795,0.4,5.9,en,12,25
13c67e713,-0.3,1.5,en,4,7
822b31b85,0.1,0.1,en,1,1
32ef0472e,0.1,2.8,en,5,13
5afa2e561,0.2,0.2,en,1,3
de7905c9c,0.2,0.6,en,2,3
a929a9f48,0.5,1.0,en,2,5
c15d26817,0.4,3.8,en,7,20
081199ea2,0.5,5.1,en,8,21
6f14bc8cd,0.3,0.7,en,2,4
a7c004380,0.8,1.7,en,2,3
f1db33c30,0.0,0.1,en,2,5
e0a1e1ecd,0.6,1.3,en,2,5
ebeebeee4,0.4,5.0,en,8,30
d1b183683,0.0,0.0,en,2,4
a1390d450,0.3,2.2,en,4,21
96703e01d,0.0,0.0,en,1,2
09807c555,0.1,2.6,en,10,15
8a420e638,-0.1,0.1,en,1,2
33f056cc7,0.5,3.2,en,6,10
44bba906d,0.4,1.8,en,4,13
01c7411ef,0.2,1.3,en,4,5
3ae326dba,0.1,1.4,en,7,13
937c2e14f,0.4,2.5,zh,5,11
f0e24b0aa,0.3,2.2,en,4,16
edd2ebd5e,0.3,1.1,en,3,4
a2e529567,0.0,2.0,en,7,17
83d36f269,0.5,0.5,en,1,4
5419155f2,0.1,3.1,en,8,16
f85ae1408,0.2,1.1,en,3,19
a2c44393c,-0.2,0.2,en,1,5
cd9c84ec2,0.1,5.7,en,12,28
3c0450f2f,0.0,3.3,en,8,37
ec40d007f,0.3,3.7,en,8,32
13426c720,0.3,1.6,en,4,7
c36ffffdc,0.3,2.1,en,3,3
032aefa61,0.0,1.6,en,2,5
52ed9719f,0.2,3.9,en,10,24
9467b9867,0.3,1.9,en,6,7
41ce762ce,0.3,3.5,en,6,13
34fcc459a,0.9,0.9,en,1,6
ada57411b,0.3,1.3,en,3,4
0e0d0a9af,0.5,2.8,en,5,4
11ce5617d,0.5,7.2,zh,13,26
e633a6647,0.4,1.3,en,3,4
854319675,0.0,5.3,en,9,32
02cf14499,0.3,0.7,en,2,2
adff46aad,0.0,0.2,en,2,4
a6fd3df67,0.9,0.9,en,1,3
063495ecd,0.5,1.6,en,3,5
f5e329595,0.8,0.8,en,1,3
534104c8e,0.8,0.8,en,1,2
b02c50d9d,-0.6,0.6,en,1,2
4c1981df1,0.0,4.6,en,8,20
a41b62aa8,0.3,2.8,en,8,26
53bb1d133,0.4,1.9,en,4,9
176ef71db,0.0,16.7,en,57,87
e4460cb03,0.0,1.6,en,3,1
73e1b299a,0.4,2.0,en,5,12
1e62e6022,0.1,1.0,en,6,12
4ff447944,0.2,5.1,en,11,19
a8b358af2,0.1,1.1,en,4,8
1afdf61ec,0.0,0.0,en,1,9
1528d2a61,0.0,10.3,en,35,87
b3185d954,0.1,1.7,en,6,10
c05b74b05,0.3,3.0,en,6,15
f6c91bc20,0.5,1.0,en,2,4
80cedf6b9,0.0,0.8,en,6,13
fe250bce9,0.0,0.7,en,2,3
9f341e7af,0.1,1.0,en,5,6
a8ea0c6a7,0.0,1.6,en,3,5
1a8503d2f,-0.7,0.7,en,1,13
838b5c426,0.3,0.3,en,1,2
5ac0ddea0,0.0,4.9,en,10,16
b12b6dc93,0.2,1.4,en,4,5
0f15ed6ab,0.3,2.3,en,7,18
2ce1c6a93,0.2,5.6,en,12,19
1d6149d17,0.9,0.9,en,1,1
b77b75f2d,0.4,1.6,en,4,7
55b9c70eb,0.4,0.8,en,2,7
1e8187711,0.8,0.8,en,1,3
a8a1d4151,0.1,4.0,en,10,21
3daede547,0.1,1.6,en,6,6
8e3c58de2,0.3,1.2,en,4,9
d4c3abf4c,0.3,2.5,en,4,6
403aa5c4b,0.4,1.4,en,3,6
33f28ad35,0.2,1.4,en,3,4
181d40c5e,0.0,0.0,en,1,1
fd48a560c,0.0,0.3,en,2,3
c66def50c,0.1,3.0,en,5,8
f6510f0c2,0.0,0.1,en,2,1
8f90bba4c,0.4,0.8,en,2,2
170fa3d49,0.0,1.0,en,5,12
f2fba72d2,0.5,0.5,en,1,4
73dedcf29,0.5,1.6,en,3,4
e2aa20dbd,0.2,6.1,en,10,27
c1ecd33ac,0.7,0.7,en,1,13
598f49a8f,0.0,0.0,en,1,1
6cd340cfd,0.1,1.9,en,4,7
1555b08c9,0.4,1.2,en,3,11
ffd2e82a9,0.7,2.8,en,4,10
86629a3ee,0.6,1.2,en,2,7
85f63b533,0.1,0.1,en,1,1
7e8c5d816,0.4,0.9,en,2,7
56e91b142,0.1,1.7,en,5,7
eab8c8c03,-0.1,0.3,en,2,2
c659e8a32,0.4,3.6,en,7,11
ac31057e6,0.9,0.9,en,1,3
16349e686,0.6,0.6,en,1,2
0e8887c13,0.9,1.8,en,2,2
96b7978d2,0.1,2.0,en,9,16
cb9cffdff,0.4,3.0,en,6,5
305524cba,0.5,1.0,en,2,10
733ccdc63,0.4,3.4,en,6,13
d54d84b63,0.0,0.0,en,1,2
1f3e595eb,0.5,1.0,en,2,3
cad1405fc,0.4,2.5,en,5,8
5902c3051,0.3,2.3,en,6,15
7d7eef3d3,0.4,2.8,en,4,11
267841852,0.0,1.6,en,6,7
0dff88b6f,0.3,0.6,en,2,5
6438c6b3f,0.4,0.4,en,1,4
180b3f500,0.2,1.2,en,4,5
76c073021,0.2,0.7,en,3,5
9b53610ea,0.3,4.5,en,12,47
50723f2c3,0.3,1.1,en,3,3
e315452b5,0.7,0.7,en,1,1
bf2f22377,0.6,3.8,en,6,15
8cb325d19,0.5,1.7,en,3,15
945346188,0.3,2.2,en,6,17
f759dc332,0.2,3.3,en,11,14
e6d59d514,0.0,0.0,en,1,2
f246dec63,0.4,3.4,en,7,11
5d3289417,0.2,0.6,en,2,4
aef6836e4,0.7,0.7,en,1,1
412b93160,0.4,4.1,en,7,28
38f6d8ab9,0.3,0.7,en,2,5
2ba66d1e1,0.1,2.6,en,5,38
a43d578dd,0.1,4.5,en,14,29
ccc88931c,0.3,2.2,en,6,10
bc8aedde4,0.7,2.2,en,3,5
577c72b39,0.0,3.4,en,10,19
a90d6fbee,0.5,1.1,en,2,14
dfff88c90,0.9,0.9,en,1,0
5fe2e44a2,0.3,0.3,en,1,1
abadb839a,0.6,1.8,en,3,7
fab1170a2,0.4,2.5,en,4,9
0bcb2c2b5,0.0,0.2,en,2,4
1d30559d8,0.5,4.5,en,7,17
9819716c8,0.3,1.1,en,3,5
5f2edae7c,0.4,2.3,en,5,6
6be0a8fcd,0.2,1.4,en,3,8
0d7f7a155,0.2,0.2,en,1,2
493d9cc81,0.1,3.3,en,10,16
5909a21cc,0.3,1.6,en,4,10
5ddd7f219,0.2,0.5,en,2,6
c039154f9,0.0,2.7,en,7,11
9ec161c16,0.0,1.7,en,4,11
dff412d60,0.2,6.7,en,12,26
eee3ab446,0.8,0.8,en,1,1
bb5917ca8,0.2,1.0,en,4,7
6f7d23e2d,0.5,3.8,en,7,13
3ad53090d,0.9,0.9,en,1,4
4f412d0fc,0.3,2.3,en,6,11
a0fd5da22,0.0,0.0,en,2,4
ef7555da8,0.0,1.3,en,2,7
8e1111452,-0.1,1.2,en,6,9
10e27da02,0.3,4.1,en,8,19
f53be74bd,0.3,3.5,en,6,18
92d4c1513,0.8,0.8,zh,1,8
47453584e,-0.6,1.8,en,3,12
7959e3491,0.0,14.4,zh,28,61
d73e917de,0.0,0.4,en,4,2
e3d9dc96d,0.0,0.0,en,1,1
3948f67d7,0.0,1.4,zh,8,24
215345b52,0.4,4.1,en,7,16
e0bf99ea2,0.3,1.0,en,3,2
46bb277b5,0.0,5.0,en,21,71
9183ef863,0.1,2.7,en,7,13
a6ac8884b,0.0,0.0,en,1,1
8c2e6c331,0.2,1.3,en,3,8
a710da2ab,0.7,0.7,en,1,3
2a19120e7,0.2,5.1,en,12,24
1d03b6d7c,0.1,1.5,en,2,12
290cdc8ee,0.0,2.6,en,6,14
728ed1c0e,0.0,0.0,en,2,4
dd074b8ba,0.6,2.5,en,4,5
b7910b841,0.1,1.1,en,6,11
5ab4df736,0.5,3.1,en,6,11
2d837689d,0.3,3.8,en,10,16
6f3f2899c,0.3,2.5,en,7,17
13d0266c5,0.0,6.6,en,19,35
cbb64ed77,0.2,5.0,en,10,19
cfd4c95d9,0.0,1.6,en,4,30
b5fd8a091,0.3,0.7,en,2,4
f90762cef,0.3,1.5,en,3,9
6cc070892,0.0,3.5,zh,11,27
ed29f6592,0.0,0.0,en,1,2
bf2f87f17,0.6,3.1,en,5,6
dcdf98438,0.6,5.2,en,8,12
f95b27325,0.1,8.1,en,17,34
e99eda1f6,0.5,2.1,en,4,6
0c752844d,0.3,1.4,en,4,3
e4424b719,0.1,2.7,en,9,14
ab7ccc7df,0.0,1.3,en,4,4
099115d38,0.2,0.6,en,3,5
81614060c,0.2,5.6,en,16,22
69275e62d,0.8,0.8,en,1,2
f05838eb7,0.1,2.0,en,7,17
563eaa005,0.3,1.0,en,3,3
28af5e0d3,0.5,1.0,en,2,3
5980b0699,0.7,1.5,en,2,10
fbcea110f,0.1,0.3,en,2,4
7aae61018,0.4,3.7,en,6,15
82ee2f3e9,0.1,3.0,en,9,12
32eb3673a,0.1,2.6,en,6,13
23c4874d8,0.9,1.8,en,2,3
8ab1bbd3f,0.0,0.8,en,7,12
115a4b208,0.1,0.1,en,1,0
ae64cc2e7,0.3,4.5,en,11,21
7133c0c97,0.9,0.9,en,1,1
158bc6f24,0.4,6.4,en,11,31
1aef9fc86,0.0,4.0,en,8,26
9ab8dddba,0.4,1.0,en,2,3
b4f69489c,0.2,6.4,en,15,21
982564925,0.0,0.0,en,2,5
27e8956dc,0.3,4.8,en,13,28
111be067f,0.0,0.0,en,1,2
b477ad589,0.3,1.0,en,3,7
c662b7876,0.3,1.1,en,2,5
9b9cadd98,0.6,2.5,en,4,6
62550cf78,-0.2,0.2,en,1,0
8aa432e1d,0.0,0.0,en,1,1
87c19915b,0.2,2.7,en,8,12
2d725d001,0.4,1.8,en,4,4
ae4ebeb3e,0.3,1.0,en,3,16
88fa13291,0.0,0.2,en,2,5
807ea3b72,0.9,0.9,en,1,2
51714821c,0.6,2.6,en,4,7
58ee93558,0.0,2.0,en,4,40
d680ddf5d,0.5,1.7,en,3,11
d95eabfe9,0.6,2.6,en,4,10
fa253c6e7,0.1,4.1,en,7,14
055825f1c,0.8,0.8,en,1,1
cb423070b,0.0,1.6,en,3,28
0d551fb5b,0.0,1.9,en,4,3
6029bf590,0.9,1.9,en,2,6
fd015c129,0.6,2.5,en,4,6
ed97f6919,0.4,7.6,en,15,59
11a3fb06e,0.2,0.2,en,1,3
87554ea1f,0.1,1.0,en,5,7
3a3dc1dab,0.3,1.9,en,5,8
6f0d943dc,0.2,2.0,en,7,13
b7ea489ae,0.6,4.7,en,7,19
341420028,0.1,0.1,en,1,1
01c62e03b,0.1,1.1,en,4,10
237343008,0.2,1.4,en,5,10
36cc00cf3,0.5,1.5,en,3,10
b39ead375,0.0,0.0,en,1,4
bd0a144b0,0.2,3.6,en,11,20
c34b20922,0.2,0.4,en,2,5
74f15e0fd,0.5,1.0,en,2,7
5d7c27d43,0.0,4.2,en,15,41
cd2b84b66,0.2,4.2,en,10,23
9981e5f29,0.8,0.8,en,1,1
6464f2352,0.0,1.3,en,3,5
2cc0c6dee,0.2,2.7,en,7,13
3c2100f6e,0.5,1.5,en,3,5
861d65847,0.7,4.6,en,6,18
